fundingTime,fundingRate,markPrice
1735804800006,0.0001,0.7678214
1735833600000,0.0001,0.77364589
1735862400000,0.0001,0.77592389
1735891200000,0.0001,0.76356429
1735920000000,0.0001,0.82673813
1735948800000,0.0001,0.8345518
1735977600000,0.0001,0.8413
1736006400000,0.0001,0.8659
1736035200000,0.0001,0.8944
1736064000000,0.0001,0.90394104
1736092800000,0.0001,0.89137578
1736121600000,0.0001,0.91595736
1736150400001,0.0001,0.9384
1736179200000,0.0001,0.9411
1736208000000,0.0001,0.91876295
1736236800000,0.0001,0.90700851
1736265600008,0.0001,0.8555
1736294400001,0.0001,0.8202
1736323200000,0.0001,0.8008
1736352000000,7.882e-05,0.7989
1736380800000,-5.75e-06,0.78656414
1736409600000,0.0001,0.75897764
1736438400000,0.0001,0.776
1736467200000,0.0001,0.74288943
1736496000000,0.0001,0.766
1736524800000,0.0001,0.749
1736553600000,0.0001,0.74756872
1736582400000,2.954e-05,0.7348
1736611200000,0.0001,0.73297717
1736640000000,0.0001,0.7437
1736668800000,0.0001,0.7347
1736697600000,0.0001,0.74726406
1736726400000,0.0001,0.73
1736755200000,4.913e-05,0.702
1736784000000,1.904e-05,0.68615233
1736812800000,0.0001,0.7026
1736841600000,0.0001,0.7152
1736870400000,5.669e-05,0.7237
1736899200000,9.823e-05,0.7383
1736928000000,8.95e-05,0.7408
1736956800000,0.0001,0.7758
1736985600000,0.0001,0.7916454
1737014400000,0.0001,0.7720095
1737043200000,0.0001,0.76968666
1737072000004,0.0001,0.7571
1737100800000,0.0001,0.7812
1737129600008,0.0001,0.7999
1737158400000,0.0001,0.815
1737187200007,0.0001,0.76048843
1737216000000,0.0001,0.7666
1737244800000,0.0001,0.76679055
1737273600000,0.0001,0.75186333
1737302400000,0.0001,0.77577809
1737331200000,0.0001,0.69764948
1737360000009,0.0001,0.74094752
1737388800000,0.0001,0.7229
1737417600000,0.0001,0.6981535
1737446400000,0.0001,0.68473486
1737475200000,0.0001,0.71377769
1737504000000,0.0001,0.72217653
1737532800000,0.0001,0.71429364
1737561600000,0.0001,0.7049
1737590400001,0.0001,0.70075205
1737619200000,0.0001,0.70043889
1737648000000,0.0001,0.70799365
1737676800000,0.0001,0.72
1737705600000,0.0001,0.7284
1737734400000,0.0001,0.7245
1737763200000,0.0001,0.69891782
1737792000000,7.716e-05,0.6932
1737820800001,3.181e-05,0.7035
1737849600000,5.09e-05,0.7004
1737878400000,0.0001,0.71349738
1737907200000,0.0001,0.70600977
1737936000000,5.818e-05,0.67522367
1737964800000,-1.4e-07,0.6212
1737993600000,7.294e-05,0.6351
1738022400000,0.0001,0.64305348
1738051200000,0.0001,0.64184536
1738080000000,0.0001,0.6306
1738108800000,6.143e-05,0.5922
1738137600000,0.0001,0.61822832
1738166400000,0.0001,0.602
1738195200000,0.0001,0.60501923
1738224000000,0.0001,0.62310948
1738252800000,0.0001,0.63632276
1738281600000,0.0001,0.6299
1738310400000,0.0001,0.6302
1738339200000,0.0001,0.67154825
1738368000000,0.0001,0.64112207
1738396800000,0.0001,0.63474563
1738425600000,6.059e-05,0.6194
1738454400001,-6.889e-05,0.57785045
1738483200000,2.29e-06,0.5684
1738512000000,-2.006e-05,0.5618
1738540800000,-9.286e-05,0.49325699
1738569600000,-0.00012711,0.44005711
1738598400000,-6.471e-05,0.46481496
1738627200000,-2.874e-05,0.510581
1738656000001,8.2e-07,0.45619368
1738684800000,-5.866e-05,0.4758
1738713600001,5.203e-05,0.47722609
1738742400001,2.041e-05,0.487
1738771200000,-1.431e-05,0.48728543
1738800000001,-1.234e-05,0.4704
1738828800001,-0.0001148,0.4777
1738857600000,-5.432e-05,0.44647363
1738886400000,-8.517e-05,0.44528038
1738915200000,0.0001,0.44383342
1738944000000,-7.742e-05,0.453
1738972800000,-8.995e-05,0.4323
1739001600000,-4.119e-05,0.4348
1739030400000,1.542e-05,0.43617187
1739059200000,0.0001,0.4498
1739088000000,0.0001,0.4583
1739116800000,9.365e-05,0.4552
1739145600000,8.709e-05,0.44864939
1739174400000,8.709e-05,0.4578
1739203200000,0.0001,0.46370252
1739232000000,3.578e-05,0.4721287
1739260800000,9.674e-05,0.4898664
1739289600000,4.647e-05,0.4714
1739318400000,-4.079e-05,0.46262371
1739347200000,-0.00016229,0.46637635
1739376000001,-1.782e-05,0.4662716
1739404800001,7.2e-05,0.49359974
1739433600000,0.0001,0.4865
1739462400001,0.0001,0.4822
1739491200000,8.212e-05,0.487
1739520000001,7.317e-05,0.4908
1739548800000,0.0001,0.5032
1739577600000,0.0001,0.49731135
1739606400000,6.985e-05,0.48781066
1739635200000,-2.87e-05,0.4765
1739664000000,-4.03e-05,0.47646764
1739692800000,-1.712e-05,0.47480212
1739721600000,-7.116e-05,0.4819
1739750400000,-5.277e-05,0.47400825
1739779200000,-4.575e-05,0.47653187
1739808000000,0.0001,0.49491132
1739836800000,4.469e-05,0.49650539
1739865600000,-0.00020931,0.46491218
1739894400000,-0.00017535,0.4492
1739923200000,-8.962e-05,0.46022792
1739952000000,-1.488e-05,0.4672161
1739980800000,9.849e-05,0.4639
1740009600000,7.777e-05,0.47097434
1740038400000,0.0001,0.4767
1740067200000,0.0001,0.4772
1740096000001,0.0001,0.49055773
1740124800000,0.0001,0.49372145
1740153600000,0.0001,0.485
1740182400000,0.0001,0.4678
1740211200000,0.0001,0.4721
1740240000000,0.0001,0.48135602
1740268800000,5.04e-05,0.47631368
1740297600000,0.0001,0.4892
1740326400000,7.634e-05,0.47462636
1740355200000,1.343e-05,0.4779
1740384000000,2.778e-05,0.4546
1740412800000,-7.206e-05,0.44274793
1740441600000,4.305e-05,0.41085073
1740470400000,-0.00010232,0.39231374
1740499200000,5.628e-05,0.40762769
1740528000000,-1.811e-05,0.4193
1740556800000,2.128e-05,0.42279069
1740585600000,0.0001,0.4237
1740614400001,0.0001,0.42233709
1740643200000,0.0001,0.43547729
1740672000000,0.0001,0.43099196
