market,symbol,base_asset,setup,validation_status,in_fixed_research_cohort,narratives,quote_volume_24h,asof_utc,status,signal,eligible,side,signal_candle_open_utc,signal_candle_close_utc,model_next_open_utc,signal_age_seconds,execution_interval,close,atr,daily_liquidity,htf_close,htf_ema50,htf_ema200,trend,daily_roc20,btc_roc20,reason,sleeve_equity_usdt,sleeve_drawdown_pct,risk_budget_usdt,available_sleeve_risk_usdt,account_state,quantity,quantity_text,size_status,reference_entry,reference_stop,reference_target,reference_notional_usdt,reference_margin_usdt,estimated_initial_risk_usdt,capacity_reserved,setup_backtest_status,setup_failed_checks
spot,ARBUSDT,ARB,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,100886862.98882,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.1835,0.011586283573652345,4503082.77257,0.1772,0.09600532931743459,0.11850241144197568,0,1.4076086956521738,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,ZROUSDT,ZRO,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,4549528.65968,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,1.091,0.03841248211104441,4201776.646235,1.061,0.9630098334704724,1.2097154889903947,0,0.40716180371352784,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,CRVUSDT,CRV,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,5759875.88843,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.3791,0.01281736259087717,4188343.0693300003,0.3787,0.2800285576953576,0.27391524150960395,1,0.5227181342983513,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,COLLECTUSDT,COLLECT,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,38969104.42051,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.0408,0.003090774249688348,4110734.07778,0.04168,0.0701761692868501,0.06447941479044042,0,0.03213412504366042,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,ZKUSDT,ZK,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,18683928.7683,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.01102,0.0002461507733404043,4109510.0504409997,0.010972,0.009503437725358948,0.008864294324446074,1,0.3548043651849879,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,VIRTUALUSDT,VIRTUAL,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,7801982.00105,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.6967,0.018101938102663893,4064967.122555,0.687,0.6410372639052531,0.6852607235271914,0,0.24388919065725156,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,ETHFIUSDT,ETHFI,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,3342216.25018,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.5694,0.019138857891356713,3715804.39751,0.5733,0.49142393199742074,0.4991768611501682,0,0.1415770609318998,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,SHIBUSDT,SHIB,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,2807888.75660567,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,5.43e-06,1.0042467107264693e-07,3563764.7237256,5.46e-06,4.946377923124984e-06,5.6805973731482e-06,0,0.23250564334085788,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,BULLAUSDT,BULLA,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,267319951.479462,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.07528,0.006467747471418152,3476970.31825,0.072287,0.041210863740970764,0.023565001967403933,1,3.737061206120612,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,ZAMAUSDT,ZAMA,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,15383611.85639,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.05623,0.0022089973113918245,3302788.84284,0.05015,0.048045202828498224,0.03820754204938381,1,0.20639884532114494,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,SUSHIUSDT,SUSHI,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,99177571.9991,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.2491,0.00937929223560363,3184986.8965,0.2565,0.20932626986773115,0.18813708416109345,1,0.6071878940731401,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,METUSDT,MET,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,20723695.9745,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.2115,0.005542036815473894,3091626.0441,0.2094,0.19840753825962004,0.1902992689318274,1,0.18080495356037152,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,EDGEUSDT,EDGE,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,21090968.6804,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.5971,0.021511607303083543,3005006.81675,0.6178,0.5214383607543182,0.41957224901811124,1,1.2203147353361947,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,GRTUSDT,GRT,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,26458087.80019,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.01947,0.0003916649622948826,2987955.803245,0.01926,0.017324470397680654,0.016281314703345328,1,0.373867069486405,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,LDOUSDT,LDO,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,5912450.194106,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.4175,0.012983103350357588,2870353.745381,0.3982,0.34287883227644644,0.38355724983570855,0,0.3229235880398671,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,OPUSDT,OP,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,12020034.327268,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.1094,0.0038528949446675295,2747580.706258,0.1076,0.0960723686841729,0.15047017052214684,0,0.2886227544910178,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,MORPHOUSDT,MORPHO,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,5845001.41012,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,2.589,0.07556119630255398,2695708.704755,2.49,2.2371042665665524,1.9611362581739211,1,0.24812030075187974,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,RENDERUSDT,RENDER,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,6904763.99152,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,1.529,0.03377948024249881,2691447.0202550003,1.465,1.4402083491050959,1.6886498495778781,0,0.16640127388535042,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,XANUSDT,XAN,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,38416232.958795,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.020015,0.0007767706663215599,2675987.516914,0.018623,0.014000130543725408,0.01266879610298591,1,0.6476582402508331,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,RAYSOLUSDT,RAYSOL,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,454346832.24867,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,1.2533,0.0710642019161803,2543339.01458,1.2509,0.8843765220562798,0.7591958233107592,1,0.4815720808871493,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,BONKUSDT,BONK,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,7460558.32650883,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,3.43e-06,1.4019019361899323e-07,2336336.7605001098,3.22e-06,3.0824601765124847e-06,5.3113596935415385e-06,0,0.39393939393939403,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,CAKEUSDT,CAKE,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,10282049.29607,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,2.192,0.06326222436657634,2202768.05552,2.246,1.629738765640383,1.5771929561974125,1,0.5500345065562455,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,BOMEUSDT,BOME,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,9001661.8517161,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.0009083,4.970943126780958e-05,2191111.67008515,0.0009395,0.0007975403619942253,0.0006744956432362144,1,0.13342984678489556,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,JUPUSDT,JUP,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,18767590.64281,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.2641,0.01102192719664061,2033914.17253,0.2201,0.20230057287510433,0.20997624679254803,0,0.31638755980861255,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,JTOUSDT,JTO,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,5903193.49803,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.4498,0.01650650314186859,2017726.2623800002,0.4178,0.5320328088336275,0.5696747944246644,-1,-0.28052350611331156,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,ORCAUSDT,ORCA,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,22380931.8296,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,1.387,0.03356341885654554,2015232.2682500002,1.41,1.2828643301423064,1.209458483280218,1,0.26248775710088146,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,COTIUSDT,COTI,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,12890993.46768,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.01743,0.0011238594814630047,1991439.27729,0.01547,0.011753323873897745,0.014337374278999778,0,0.499031007751938,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,SEIUSDT,SEI,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,3862932.799525,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.04824,0.0010647145721442628,1989698.3744305,0.04777,0.045640205703768456,0.06676382598845582,0,0.21151407557697177,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,币安人生USDT,币安人生,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,4426659.31547,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.5366,0.022753288018402436,1983631.5916499998,0.5629,0.5388064053693304,0.45764014883330595,1,0.17613873798579172,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,PYTHUSDT,PYTH,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,2947241.15813,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.05442,0.001780400585522522,1954547.5124889999,0.05519,0.04614259565460785,0.050700697401278354,0,0.438363304665103,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,PENDLEUSDT,PENDLE,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,7522626.6898,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,2.1,0.06398312654730233,1953842.88675,2.018,1.600868587001798,1.6533817722357744,0,0.6054097056483692,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,TIAUSDT,TIA,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,8578482.693319,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.4091,0.012068528420798223,1927848.0770279998,0.3795,0.34828412825136107,0.4473817907719092,0,0.26121635094715856,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,ZENUSDT,ZEN,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,19983899.10464,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,7.365,0.39968678843137156,1847743.548765,6.894,4.887358059689199,5.564021511611507,0,0.73172569706104,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,EPICUSDT,EPIC,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,8404359.20399,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.4086,0.027958973928170167,1770849.05597,0.4011,0.4526886054902092,0.500177400586155,-1,0.10801104972375697,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,STRKUSDT,STRK,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,6148621.2145253,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.03044,0.001196599923881955,1580285.8241949999,0.03011,0.02692383304500402,0.0426935501761382,0,0.28291435875585846,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,BFUSDUSDT,BFUSD,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,4176833.9527,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.9994,0.0001804990391263648,1526804.00945,1.0,0.9996673953744891,0.9994890416869023,1,0.0005002501250623848,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,TUSDT,T,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,27168903.044144,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.004488,6.715690463138839e-05,1428790.1989555,0.004467,0.004200714220782699,0.0038252967462031892,1,0.3092783505154637,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,DOODUSDT,DOOD,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,50891573.2874425,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.00191,8.847823359250404e-05,1417231.4339665002,0.001897,0.0014131382709637575,0.0013542731462656444,1,0.25533731853117003,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,FLOCKUSDT,FLOCK,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,214668160.44113,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.07445,0.00424742440006571,1353899.25101,0.072,0.04815473528511026,0.036969637924859126,1,1.1489433076148945,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,FIDAUSDT,FIDA,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,18061620.33811,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.02304,0.0007272977609261037,1346097.66906,0.02132,0.019221934741306432,0.018920222202025674,1,0.13633703920421292,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,ZKUSDT,ZK,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,6094629.062293,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.01098,0.00042577897466181087,1327964.6307425,0.01019,0.008988478549255626,0.0156048566304576,0,0.35505319148936176,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
