entry_idx,close,rsi14,rsi7,macd_hist,adx14,plus_di,atr_pct,vol_ratio,dist_sma20_pct,dist_sma50_pct,dist_sma200_pct,dist_upper_pct,roc5,roc20,pct_off_high20,pct_off_high250,sym,pnl_pct,pnl_usd,win,entries,days_held,exit_reason_lower,exit_reason_sma,entry_date,exit_date
447,1.135,71.62740899357603,78.43686750739529,0.025043879436290994,30.301522765998325,46.189303027894795,7.91881686595343,6.3304934141237785,48.649710558713366,33.06228487286984,69.87445005953086,19.978149523873622,66.12997658079624,59.38772644291532,-1.201253481894149,-14.43003618817853,ADAUSDT,-24.53623061563877,-12.268115307819386,False,1,1,False,True,2025-03-02,2025-03-03
584,0.8216,88.26565726083965,98.64956110735982,0.023323458061607377,47.48269134191623,47.15689193212264,5.840520239254418,2.3009117364095393,27.71944006155902,28.559804719283967,9.930249952166449,3.3442789738334255,15.897869939342657,47.05566493645965,-2.0271881707607964,-38.05790108564536,ADAUSDT,-13.214550671707656,-6.607275335853828,False,1,15,False,True,2025-07-17,2025-08-01
611,0.9042,68.00511508951408,86.5082922456298,0.008951907310768736,29.455895667728345,28.613118399110633,5.68458305684583,1.8826307560355324,15.865886709765054,25.334057818339062,25.527020517184653,2.9365626279787893,14.296549108835798,12.183622828784113,-1.9305856832971813,-26.897889886005345,ADAUSDT,-10.408813718618688,-5.204406859309344,False,1,18,False,True,2025-08-13,2025-08-31
642,0.9294,73.44434706397897,,0.009067848328924998,32.49780051061152,26.673286991062557,3.8696240277905867,1.5063631634673649,9.376563005678307,11.180494247181038,26.98725003740343,0.6706575941745507,7.432666743729044,2.2442244224422314,-2.5786163522012573,-20.88192730058739,ADAUSDT,-11.301693092317635,-5.650846546158817,False,1,9,False,True,2025-09-13,2025-09-22
984,0.2291,67.40467404674047,90.28006589785834,0.0024617157431491166,33.48291215308113,38.85438233264322,4.517677869925796,2.748910296704376,20.50917889642838,29.099515383748464,2.2987068657569276,6.619813296880506,30.989136649514016,31.364678899082566,-1.8002571795970868,-47.62231367169639,ADAUSDT,-3.4622983004146732,-1.7311491502073366,False,1,3,False,True,2026-08-21,2026-08-24
239,0.7083,61.521992993382646,77.27401530178521,0.004997468987484967,56.51148333603926,26.96848721651235,11.872491478590591,1.0043698864453992,21.029338892401285,54.385704882014686,50.419690687167204,0.009940932817698034,18.90213194561021,39.37426210153485,-4.283783783783779,,ENAUSDT,13.367901199217084,20.051851798825624,True,3,43,False,True,2024-11-27,2025-01-09
479,0.6019,81.45853193517635,82.54456054087277,0.018959991696585736,76.44005298920766,38.42953163341513,11.123110151187904,2.499580907003998,56.025611115431474,85.34257120862205,41.60503745981408,5.249580462239645,22.486772486772487,136.0392156862745,-3.6188951160928795,-54.74436090225564,ENAUSDT,1.4403474906609262,1.4403474906609262,True,2,56,False,True,2025-07-25,2025-09-19
581,2.625,84.0406455469217,90.32258064516131,0.12469959649821856,34.566238140730036,56.83086629458871,11.213605442176869,3.747496044930051,64.05737320708727,66.55668637851831,10.254509409434842,1.4534604167255383,86.30234208658622,78.3288043478261,-28.668478260869566,-54.616182572614115,TRUMPUSDT,-17.343172483333348,-8.671586241666674,False,1,2,False,True,2026-08-23,2026-08-25
332,1.099e-05,57.14285714285714,72.06572769953053,8.9244678080898e-08,37.00032211977133,29.579831932773107,7.734303912647864,2.2651335258414584,16.28399111205163,15.475139746984423,11.248892825509294,0.05149640761104024,26.03211009174313,4.666666666666663,-0.5429864253393646,-36.28985507246376,PEPEUSDT,20.497483776874958,30.746225665312437,True,3,42,True,False,2024-11-07,2024-12-19
519,1.444e-05,86.40522875816995,98.6425339366516,5.914676472664177e-07,42.028379276659095,38.198757763975166,9.556786703601107,1.5729983497364302,44.97991967871484,72.01124505646351,11.852144478268611,0.9941034965804008,29.85611510791366,63.533408833522095,-6.294613887086298,-49.083215796897036,PEPEUSDT,-12.942367854051257,-6.471183927025628,False,1,3,False,True,2025-05-13,2025-05-16
583,1.354e-05,83.852140077821,91.91919191919189,3.7276008113371e-07,43.31117529051392,41.7503586800574,7.3538721249208665,1.8395877562026839,24.930799040413355,22.751668117203373,24.10348067184529,0.7520799706520753,9.546925566343045,47.81659388646289,-4.039688164422395,-52.256699576868826,PEPEUSDT,-16.373734278065,-8.1868671390325,False,1,14,False,True,2025-07-16,2025-07-30
641,1.153e-05,74.30939226519335,94.05940594059403,2.1643745916120264e-07,37.345280443727994,29.83870967741939,4.609094288192293,1.8795193919287376,14.50419583891951,6.951375619167788,14.718948525717245,3.1353500021048752,16.7004048582996,2.488888888888874,-1.1149228130360234,-46.096306685367,PEPEUSDT,-6.64496041847356,-3.3224802092367796,False,1,3,False,True,2025-09-12,2025-09-15
347,16.57,64.09001956947162,71.84,0.18013463786974682,49.9068127636833,25.545502927088872,8.09983619277524,1.7718933672398591,22.112089612734454,35.90879265091864,28.23593554770558,0.06278262529160195,20.246734397677812,48.078641644325295,-0.12055455093429313,-20.09451704682451,LINKUSDT,5.195133343935727,7.792700015903591,True,3,38,False,True,2024-11-22,2024-12-30
403,25.09,56.827820186598814,86.57616892911014,0.3443738524873632,15.195224331582411,25.62579550275777,6.710129248989352,1.0250340481484526,16.294699761292254,8.296860297481867,68.44906681633948,1.535779807040849,26.4616935483871,14.09731696225558,-0.554894966309949,-18.907563025210084,LINKUSDT,-10.019538787863695,-5.0097693939318475,False,1,11,False,True,2025-01-17,2025-01-28
607,21.94,64.5028759244043,90.58064516129032,0.26618593834414916,29.447923474233647,37.949836423118846,5.9708295350957155,1.794222205701481,21.80430256766135,38.03777478577093,39.189352078006934,5.708248827421425,28.229105786090013,13.855734302023869,-0.22737608003636778,-29.088558500323202,LINKUSDT,-2.9841009465721413,-4.476151419858212,False,3,43,False,True,2025-08-09,2025-09-21
203,0.12781,80.89635854341739,87.20136518771331,0.0009491804367161535,24.467418443234408,40.80106809078785,2.0929504733588913,0.9190416411239447,6.8846563943886,8.106690756163214,7.620637463450386,1.080740064310226,4.181610694489746,9.632870132098127,-1.5634627233518161,,TRXUSDT,-1.9018566364763387,-1.9018566364763387,False,2,30,True,False,2024-07-01,2024-07-31
252,0.1432,90.33457249070642,98.8165680473374,0.00153955732334217,34.67750199059848,50.577367205542785,2.1598164405426954,2.3575585376271357,11.115421920465574,8.959814220473184,14.838874723378236,4.419106110030069,9.81595092024541,7.6691729323308255,-0.2785515320334331,-0.7072528082096796,TRXUSDT,63.4070349617911,95.11055244268664,True,3,141,False,True,2024-08-19,2025-01-07
488,0.246,64.60905349794238,63.934426229508226,0.0010975325571687964,14.298362749915421,24.849527085124656,3.3768873403019746,1.1394947906108275,4.756632457522447,5.327156423672075,11.016842067259947,0.14305659008710947,7.564494971578495,6.956521739130439,-1.8355945730247347,-45.333333333333336,TRXUSDT,-2.666489883130083,-1.3332449415650416,False,1,6,False,True,2025-04-12,2025-04-18
514,0.2571,60.97560975609756,78.7037037037038,0.0003621959874615956,27.930170190115145,28.817451205510864,2.4198477524031805,1.4216805704690254,4.1544288926249395,6.588504527213002,10.201221171836327,1.2701730177578696,4.682410423452765,7.214345287739765,-0.34883720930233286,-42.86666666666667,TRXUSDT,-4.2195431047848615,-6.329314657177292,False,3,45,False,True,2025-05-08,2025-06-22
570,0.287,64.3867924528302,94.44444444444443,0.0013619587794058668,15.227256229879838,19.94949494949487,1.971129915380792,0.7143247419694849,4.544212731080943,4.662018262975165,14.400513407182114,0.2183251069803882,4.477611940298498,6.414534668149785,-2.810700982052161,-36.222222222222236,TRXUSDT,15.499548713225844,23.249323069838766,True,3,63,False,True,2025-07-03,2025-09-04
766,0.3126,75.96741344195526,81.20567375886532,0.0015477989880078131,39.59892542351512,37.41935483870956,1.7708618956219728,1.5047816957458748,6.050582667548721,9.12289765626635,0.3152903800332174,1.3550887805682477,3.373015873015861,11.842576028622531,-0.03197953309881374,-15.51351351351351,TRXUSDT,-1.1081976487523946,-0.5540988243761973,False,1,1,False,True,2026-01-15,2026-01-16
768,0.3188,71.96969696969703,74.84848484848487,0.001857140120427256,44.643649154461606,32.85198555956677,1.8618928123319594,0.876777709989584,7.091269441365178,10.768289971091827,2.190459552548085,1.7379482855998551,6.337558372248142,11.859649122807014,-0.21909233176840015,-13.83783783783784,TRXUSDT,-2.3110647917973637,-1.1555323958986818,False,1,2,False,True,2026-01-17,2026-01-19
827,0.3068,76.89161554192225,83.22784810126578,0.001932671198221532,30.215008172904753,39.41798941798946,1.7601043024771814,1.354559363041713,6.315515897080504,7.409430183870391,1.964681268975066,2.2411036513992455,6.1224489795918435,7.535927094286721,-0.22764227642275703,-17.081081081081074,TRXUSDT,5.691102366553954,8.53665354983093,True,3,77,True,False,2026-03-17,2026-06-02
974,0.3352,74.52830188679232,97.59036144578275,0.0006178137921359081,17.159929571748837,31.777777777777825,0.9589157858847569,1.538598969150579,2.0038647048978397,2.5816797444026873,5.346855779777293,0.30010080742037815,2.444987775061125,1.9154758285192974,-0.7109004739336511,-11.205298013245034,TRXUSDT,-0.8946488234636263,-0.44732441173181314,False,1,3,False,True,2026-08-11,2026-08-14
984,0.3434,80.45977011494253,89.05109489051094,0.000893207026135273,44.53789925932171,37.23021582733809,1.156502204842334,1.4640479322809117,3.5038806420013335,4.259014123847793,7.210315168355175,1.0282722303196934,3.6835748792270584,4.727050930161614,-0.02911208151383793,-9.033112582781467,TRXUSDT,-3.2902483728887546,-1.6451241864443773,False,1,10,False,True,2026-08-21,2026-08-31
211,10.87,76.91326530612244,76.52892561983472,0.4178582009905525,54.827189212986305,39.76486860304287,9.501905638060194,2.6485707838545056,44.4998338318378,33.34151128557408,12.816680677937953,7.107177075337634,36.38644918444165,66.71779141104295,-1.0919017288444133,,ZENUSDT,-17.143743571757128,-8.571871785878564,False,1,3,False,True,2024-07-09,2024-07-12
335,9.37,74.293059125964,91.254752851711,0.18215251969811364,33.4777719058447,50.537634408602145,5.6715962799207205,6.026184366446422,22.09264447195256,18.358891443296343,10.649905823586025,4.65270557295181,31.23249299719888,17.56587202007527,-12.265917602996257,-49.56942949407966,ZENUSDT,-10.48660912486659,-5.243304562433295,False,1,10,False,True,2024-11-10,2024-11-20
349,11.61,66.18497109826589,74.18655097613882,0.18021366247789378,53.58248711507146,37.2769332452082,9.308477913129076,4.526363377138456,29.093234002334988,40.08204633204633,36.39647789284475,1.4630802496501838,23.510638297872323,66.09442060085836,-14.945054945054947,-25.4335260115607,ZENUSDT,42.72254705981104,64.08382058971657,True,3,50,False,True,2024-11-24,2025-01-13
660,9.34,67.8060413354531,82.23336853220698,0.19311716516791577,35.51980740910362,45.16763005780348,6.61517283572958,6.862910509686924,28.441376275475115,25.02476400571847,10.594320140954473,6.995059182248675,45.77805525206804,23.54497354497356,-9.099756690997573,-54.83558994197293,ZENUSDT,-3.6926600842899693,-5.538990126434953,False,3,43,False,True,2025-10-01,2025-11-13
765,11.569,72.6740894508398,75.99813215036193,0.21715133333891812,38.92941328701227,44.69946172248803,8.258523393798697,3.9431169084550297,24.598815293484112,27.022154490736572,20.049476696766398,4.116347840127066,26.57549234135668,49.258160237388736,-10.739912043823773,-53.724,ZENUSDT,-2.2127117890483277,-1.1063558945241638,False,1,3,False,True,2026-01-14,2026-01-17
341,0.7251,73.7204301075269,68.33681280445371,0.012779233240570278,40.100734071005206,41.17994797824544,8.331855704631877,1.9966888938725151,27.005534926084216,28.777088298707444,1.1824857038399195,3.828267484648462,8.030393325387353,39.57651588065447,-5.079198848016764,-67.85191753491466,ARBUSDT,-7.172910056371534,-3.5864550281857674,False,1,1,False,True,2024-11-16,2024-11-17
343,0.7385,74.14420975965041,59.57870765727299,0.015600952324429145,43.32309741312148,39.70444420297728,8.90124770287262,1.3675701148653971,25.584559136127893,30.600710213205453,3.5186529819259293,0.5276179829878824,20.68965517241379,34.88584474885845,-3.32504254483571,-65.10913729566286,ARBUSDT,-6.45057018364932,-3.2252850918246594,False,1,1,False,True,2024-11-18,2024-11-19
348,0.8554,68.06130268199234,67.84442618460696,0.021020676983856602,59.21217872491228,33.9043957880662,9.991983700190387,1.4070138007853747,31.8281641302254,45.99761051373954,21.158212456038726,2.112384576668802,15.829383886255922,77.35849056603774,-3.0927835051546393,-52.42491657397108,ARBUSDT,-14.159975161625576,-21.239962742438365,False,3,26,True,False,2024-11-23,2024-12-19
582,0.4366,78.12660833762224,89.36000000000001,0.010426012554476375,46.69967736636313,35.395271077143526,6.850009816111513,1.3304570168184469,22.776676368442516,26.191535975859992,0.2783723942782146,0.8973441237696722,10.16906384052485,41.38601036269429,-1.622352410995942,-64.74483204134367,ARBUSDT,-9.023471424072383,-4.511735712036192,False,1,16,False,True,2025-07-15,2025-07-31
611,0.5712,71.19151251360175,85.38670812281384,0.012224175482169733,31.39949275750281,42.383496039786316,6.788965586234494,3.4545636562614788,32.713754646840165,41.72712565876318,47.10029319622515,10.795713654240702,31.64323576861028,32.62131413977247,-1.9399141630901284,-51.886792452830186,ARBUSDT,-17.473822467271972,-17.473822467271972,False,2,37,False,True,2025-08-13,2025-09-19
311,0.001997,69.01554404145078,90.97859327217125,4.313375389798536e-05,16.200441006911497,35.14876449823501,7.092782030188137,1.0894092445560382,27.648694429352183,30.957689583715876,4.501628749721998,9.63842875886729,31.90224570673712,32.42705570291777,-1.236399604352123,-56.24452234881683,PUMPUSDT,-8.499948453930898,-4.249974226965449,False,1,4,False,True,2026-07-19,2026-07-23
335,76.58,60.99601593625496,88.38862559241707,0.5491105223750246,21.097839986715137,30.829183806018595,4.308286385852331,2.6356159441732805,8.733618253844288,11.280966275676874,6.993038746205871,1.5613469829549809,17.112708365193452,8.20969337289812,-2.0716112531969366,-32.10992907801419,LTCUSDT,11.459200883184755,17.18880132477713,True,3,42,False,True,2024-11-10,2024-12-22
401,116.96,60.55095426719482,78.16467174464998,0.5015414759563313,16.678550765823072,28.13763186433994,6.194425444596445,1.8362097582744532,11.316795073736907,5.1613204866768125,46.57853907716676,0.4232298130920631,12.5048095421316,14.408686295607943,-1.449275362318847,-20.467836257309948,LTCUSDT,-6.160070254787954,-3.080035127393977,False,1,13,False,True,2025-01-15,2025-01-28
518,103.84,68.87596093912322,79.389095061376,1.9149499617891679,40.220423301816545,28.848185980979213,5.858601144618093,1.7424841191787528,15.468227889624675,23.124205573789137,4.377439435654185,0.9451707700605549,15.983469228191671,24.3741765480896,-2.9985987856141927,-29.389364885080916,LTCUSDT,-2.9288985127359553,-1.4644492563679776,False,1,2,False,True,2025-05-12,2025-05-14
584,101.6,75.91059602649007,80.93492208982586,1.2283228523138359,35.577125828334815,34.01065956029313,4.2210348706411684,2.183809797426036,12.042346713718555,15.22069980698264,4.1578565625344455,1.504194157703731,9.518163199310115,19.768949664033954,-1.9210348489236528,-30.91255269957841,LTCUSDT,-4.310279818249285,-6.465419727373927,False,3,39,True,False,2025-07-17,2025-08-25
642,119.22,66.06595092024538,71.21484141232794,0.838792258689856,32.14814036521036,26.110189791781874,3.2514918398159454,1.4925683167387949,5.64091658248711,3.1002724088727396,22.250592180145823,0.11938370771851226,5.738359201773835,0.8714781284372641,-1.3324505503600093,-15.578529953264407,LTCUSDT,-3.6005580072555143,-1.8002790036277574,False,1,1,False,True,2025-09-13,2025-09-14
214,606.2,63.06076093128903,88.26425933524825,12.976725181392272,32.899190151313995,35.866626614598964,7.845124192864213,2.1136393066236963,20.950927283791753,11.25222063983793,59.08944779270611,2.688166634657785,14.897649734647466,11.63904235727442,-2.6810081875100256,,TAOUSDT,-11.317600981524265,-5.6588004907621325,False,1,2,False,True,2024-11-11,2024-11-13
233,677.8,77.84347826086956,,15.834140591268024,21.38792374292846,25.641025641025642,8.137672301142352,0.9306180850456282,24.973495219920537,26.558170452084152,72.00055320331364,5.877403016206184,24.13919413919412,21.03571428571427,-0.469897209985326,,TAOUSDT,-20.25843102961788,-10.12921551480894,False,1,16,False,True,2024-11-30,2024-12-16
392,423.3,66.01562499999999,73.07963354474981,1.7920618337038832,52.273639527979626,27.791790873652833,7.358847153319159,1.5285675751111574,19.485138453721753,49.087092502324545,2.5792638671631396,4.013930259130416,19.915014164305944,54.20765027322405,-1.2135355892648803,-43.43177869838299,TAOUSDT,-11.165766161705648,-5.582883080852824,False,1,22,True,False,2025-05-08,2025-05-30
455,375.7,67.87994891443167,72.73823884197827,5.878087087239798,21.950980274334125,34.0099715099715,5.338606030647554,1.1033294965365894,13.422291993720581,1.4971984936162253,3.451599135379224,3.2161514945928005,16.60459342023588,10.30534351145036,-1.5976951283394492,-49.792863824669254,TAOUSDT,2.0027990118445587,1.0013995059222793,True,1,19,False,True,2025-07-10,2025-07-29
549,383.4,65.06550218340611,66.31477927063341,3.901651087521751,43.04475797202763,19.386005921770305,11.955063715627096,2.8526187984153304,20.308773691477366,16.488925348646433,9.452793130224268,2.776726666887508,15.795832074901828,20.4145728643216,-3.6683417085427217,-23.320000000000007,TAOUSDT,-4.238743653821075,-2.1193718269105375,False,1,27,False,True,2025-10-12,2025-11-08
712,336.6,84.5027763755679,78.12789620018538,6.482261579349654,68.44978773463691,42.64387189983145,8.812919107036754,2.5169574532569783,38.96744627706789,65.95505507183496,18.394811169773106,3.3733073595832996,19.19263456090654,80.2892340653455,-0.8833922261484051,-37.59733036707452,TAOUSDT,-23.555081712344034,-11.777540856172017,False,1,17,True,False,2026-03-24,2026-04-10
754,292.4,76.07497243660418,77.63371150729336,5.863204810965906,54.100037089610005,34.20416061925495,5.049345319523157,1.318927928107823,13.269674020414879,4.336159401672801,7.690041249263402,0.25010313345323887,17.382577278201516,21.02649006622517,-4.131147540983616,-45.79162031887283,TAOUSDT,-10.12698679895422,-10.12698679895422,False,2,11,False,True,2026-05-05,2026-05-16
868,254.1,72.11538461538461,75.52083333333334,4.619261862777788,39.31935559730563,33.39048435490785,6.5581604542643515,2.3063035669880394,19.318181818181834,24.940995987727188,8.664276138120396,1.2768440365758638,14.253597122302143,31.385729058945188,-2.7554535017221604,-32.742191635786135,TAOUSDT,-6.987373811983474,-3.493686905991737,False,1,1,False,True,2026-08-27,2026-08-28
213,2391.0,79.85611510791367,86.51685393258427,6.317558629678578,32.43801195069086,32.432432432432435,0.9948019358307939,1.5057349619443232,2.677517016296993,2.6127409747137564,8.839140211760622,0.6406422990778093,1.571792693288021,3.015941404567002,-0.33347228011672003,,PAXGUSDT,8.153004111425313,12.22950616713797,True,3,118,True,False,2024-07-11,2024-11-06
396,2686.0,64.42953020134229,88.0,4.754701788986399,20.00900153938534,19.469026548672566,0.9014998404425061,1.1101187424857568,1.5078795208042006,1.400581373400267,4.642283897710797,0.1750149739614626,1.5500945179584225,2.3628048780487854,-0.29695619896065173,-3.5893754486719276,PAXGUSDT,5.277964593019722,7.916946889529584,True,3,49,True,False,2025-01-10,2025-02-28
458,3003.0,70.60931899641577,74.375,3.0825422707908547,20.39938529249523,22.690437601296598,1.4675800390086102,1.0896369618789152,2.6684216824219176,4.03314649169606,11.030591645530308,0.36574417144572546,2.282016348773852,1.7966101694915304,-0.09980039920159944,-0.09980039920159944,PAXGUSDT,3.4307738811490176,5.146160821723527,True,3,62,True,False,2025-03-13,2025-05-14
551,3487.6,75.38796768707485,96.26207225467986,11.866850240127803,31.206509930563584,45.029943000072215,1.7031360083889044,1.0312490888021024,3.844148025253591,5.01606797631422,16.735493725433727,0.017562165022000364,4.21790255345218,4.180855767047831,-3.1222222222222262,-3.1222222222222262,PAXGUSDT,-4.577003676005717,-2.2885018380028583,False,1,12,False,True,2025-06-14,2025-06-26
588,3395.4,66.79844129440349,73.00069714171912,5.4483834217485105,19.890476331646727,27.89693427174043,0.8817601965684686,1.337513647662326,1.5371420676687064,1.00550964023427,8.8453256119424,0.38709916133630173,1.3125818685269852,1.451223994048112,-0.16054762618866736,-5.683333333333329,PAXGUSDT,-1.5235657466535741,-0.7617828733267871,False,1,4,False,True,2025-07-21,2025-07-25
626,3415.8,71.93277310924378,82.95543393276013,7.539278679945023,21.15256591629927,32.35798237022521,0.8540145374854659,1.6811720017496032,1.8943890520358497,1.8118442721702044,5.577483380888482,0.418983720468602,1.6413540278042316,0.8875433803440913,-0.21762944570218323,-5.116666666666658,PAXGUSDT,9.007473525499716,13.511210288249572,True,3,68,False,True,2025-08-28,2025-11-04
702,4178.16,73.12782675753972,98.74834687322875,14.903564278740346,57.008397294287356,27.736791458552904,1.4923178760848925,1.050693985724404,3.7980611274626597,3.979505125286509,17.780031774865957,0.689762397940008,4.663064471281375,1.47420982838935,-0.5621427109463117,-12.773277661795412,PAXGUSDT,-3.723903558190088,-1.861951779095044,False,1,5,False,True,2025-11-12,2025-11-17
718,4232.82,69.4812076401725,87.61381051113312,12.375627563606592,16.871475090738773,29.186400541271887,1.3967047972746307,0.9885050704876668,3.049925466391956,3.425157830863501,17.20756023957768,0.28581470694029054,4.110741350176705,6.102733270499527,-0.11562821517232535,-11.632150313152412,PAXGUSDT,15.26619998584448,22.89929997876672,True,3,105,False,True,2025-11-28,2026-03-13
984,4600.0,69.98357707046219,76.8446530731995,17.787308582940966,67.6391343782274,30.48408156995274,1.6173291925465814,1.8268388317860293,6.034846508220637,10.085660524253747,1.1707089551725947,0.4646376048894396,5.291830040674683,13.625135856140691,-0.4113444468499705,-18.596461423570922,PAXGUSDT,-3.3092870679224546,-3.3092870679224546,False,2,7,False,True,2026-08-21,2026-08-28
332,0.10166,73.16394658753708,81.0064935064935,0.0032197891146565827,27.950579059970824,30.622324662495867,8.535454315505467,0.5672501427719645,26.34535557157416,20.992985120457398,7.936393336100944,0.4533714807823275,33.86884382407165,30.95452788870281,-9.635555555555552,-52.5618292113859,XPLUSDT,-11.09160838333662,-5.54580419166831,False,1,2,False,True,2026-08-23,2026-08-25
334,30.36,68.65109269027883,84.51327433628316,0.5279278591646712,42.57392629036624,37.16404077849861,5.0771692076039905,1.6386731091953919,16.299559471365633,12.60626381615062,7.7291017607108214,3.4133587163703183,33.62676056338027,4.834254143646399,-0.3937007874015741,-53.57088239792017,AVAXUSDT,-2.7684691692563206,-4.152703753884481,False,3,40,True,False,2024-11-09,2024-12-19
586,24.5,91.02244389027433,91.32321041214753,0.572833440508445,45.34823495969608,36.889783593356846,5.793002915451894,1.1552373101364384,21.410342178943974,24.810237496051933,3.5406682387943755,0.8638595457402864,15.239887111947304,30.806193272824345,-2.8933808957590235,-56.0853199498118,AVAXUSDT,-8.423234125000022,-4.211617062500011,False,1,12,False,True,2025-07-19,2025-07-31
639,29.48,72.75179856115109,83.22981366459629,0.3743954975901907,17.75781724670352,34.19555095706156,4.683562705950766,2.3521991432250022,18.811083123425696,22.580001330583443,37.625493395330146,7.900648572115521,20.474049856967724,29.468599033816425,-0.13550135501354532,-34.561598224195336,AVAXUSDT,-8.878245360323106,-8.878245360323106,False,2,27,False,True,2025-09-10,2025-10-07
216,104.4,56.393322326178684,,2.120145413491252,20.494748779261503,26.591375770020523,6.66392993979201,0.8320802321573678,15.045125458692855,12.760515674143713,4.736991269409319,0.3672115784089103,22.405909250791424,21.00139082058414,-0.5714285714285672,,AAVEUSDT,-3.765204407327602,-1.8826022036638008,False,1,2,False,True,2024-07-14,2024-07-16
234,116.82,70.0417307269932,91.53420870767103,1.5898460102942686,25.641783783538482,23.928534545078996,5.920586005331767,3.292600648512753,16.445046948824782,26.247125343661914,17.78234061398656,5.031581706194399,15.503262804034001,19.82767463329571,-0.5448663374765905,,AAVEUSDT,-16.92837727326227,-8.464188636631135,False,1,3,False,True,2024-08-01,2024-08-04
253,128.89,71.06624395127648,94.96964440589767,2.531644140271528,21.55159714192799,33.05833824395992,6.583132904026691,1.3495667053545233,22.81378784630408,30.61834190002106,28.585188809926066,3.801540777999257,19.564007421150276,19.87537202380951,-2.5406427221172145,-16.152745251105916,AAVEUSDT,-4.544433748114651,-6.816650622171977,False,3,50,False,True,2024-08-20,2024-10-09
331,173.71,61.644762272902966,61.89049305366386,0.6868729118251047,33.646329091561384,34.642018053666405,6.650657499773841,5.034204090738365,17.32326541087794,14.679292765915886,51.8187264654099,4.031361347617657,22.806645457758947,13.432153584954953,-1.5026083012020908,-3.8895651211685256,AAVEUSDT,42.49667009820945,63.745005147314174,True,3,64,False,True,2024-11-06,2025-01-09
546,283.31,56.301380796552,65.51094890510949,-1.39326590391644,17.04599737151512,24.288107202680056,6.321697080936074,0.8916260451998332,9.69528013319394,28.780902007238417,18.68679146004737,0.44799840341911423,7.261575739219328,9.192168349649288,-0.8365418270913527,-29.14592972364637,AAVEUSDT,-17.26800252682574,-8.63400126341287,False,1,12,False,True,2025-06-09,2025-06-21
576,301.68,67.65773418796819,71.04915869350047,3.2901376992089997,19.348634579145457,26.087483339391753,5.86217183770883,1.2667687436748118,13.203936320909593,13.422488241552898,26.245406457020692,0.7265363693524041,13.434856175972932,18.018934355684223,-1.656017733733206,-24.55170689008378,AAVEUSDT,-10.234288092161535,-10.234288092161535,False,2,20,False,True,2025-07-09,2025-07-29
610,322.26,62.492956864709186,84.81724461105905,5.259610253043908,35.73633136784279,28.068450039339137,5.6343147946201375,1.4699579083371614,14.196010616621614,11.899097056997498,37.962626024787546,0.7681585797702173,13.041953135961837,10.9748958297462,-0.6075933750732565,-19.40477679129674,AAVEUSDT,-10.585461327421967,-5.292730663710984,False,1,6,False,True,2025-08-12,2025-08-18
620,345.61,63.11270983213431,71.52024157780507,2.6722029821630002,21.287642066631246,31.055784931549386,6.657586792710196,1.9343254448047211,17.021060472675575,16.79114791968408,47.793562827231284,1.7412807675772246,13.987467018469669,38.54880737622772,-0.30289044020077593,-13.565086907590352,AAVEUSDT,-13.81536911565783,-6.907684557828915,False,1,15,False,True,2025-08-22,2025-09-06
353,2.943,69.01549225387306,82.00723327305607,0.04454758583393002,42.596300204706026,28.550259323289694,9.82719285471579,1.7665505094657126,24.97345959488728,34.83424047501238,19.521184246596214,4.0620682416576015,20.269718022067828,53.281250000000014,-3.9804241435562715,-68.93603546548448,WLDUSDT,-28.310438796829356,-28.31043879682936,False,2,20,True,False,2024-11-28,2024-12-18
589,1.397,93.65609348914857,,0.037416401287483865,60.58550954829166,43.9040207522698,7.884241742509459,2.5491843860078034,33.588333731771435,38.72063233570988,19.03088242185669,7.077668437779039,26.19692863595302,47.98728813559323,-0.3566333808844413,-66.65871121718378,WLDUSDT,-18.66187257516107,-9.330936287580535,False,1,2,False,True,2025-07-22,2025-07-24
637,1.571,84.27860696517413,95.8974358974359,0.05177247972597235,44.84754653280844,54.66360856269113,5.9470764754023815,7.950327661565861,62.75576275576276,53.82958306405812,57.931509396975066,29.120991684378183,75.13935340022296,74.55555555555556,-1.1327879169288901,-43.952907599001065,WLDUSDT,-24.17497319780395,-12.087486598901975,False,1,29,False,True,2025-09-08,2025-10-07
903,0.4377,74.16646085453199,68.1081081081081,0.012410968441942827,43.962327326725294,46.50732678901693,11.470674630373056,2.716070408726467,49.541331420078926,58.51114684281426,5.200920057395431,9.064198404802859,28.357771260997055,63.565022421524645,-1.529808773903274,-68.80256593014968,WLDUSDT,-12.696786550434098,-6.348393275217049,False,1,1,False,True,2026-06-01,2026-06-02
905,0.5418,74.24517406368587,73.33798233379822,0.020520559372649336,51.68516484242678,45.23958333333332,12.656225280810002,2.490427114045215,73.18480397641002,91.81748661738465,30.976022781802094,15.658724605025686,86.89203173508105,107.03095147115019,-4.292527821939607,-61.382751247327164,WLDUSDT,-30.089078542145003,-30.089078542145003,False,2,26,False,True,2026-06-03,2026-06-29
403,0.01389,70.08547008547009,80.70500927643783,0.00014273358538651593,33.3090068248202,38.194945848375475,7.1222873598683485,4.2179324387822055,23.346061628629776,37.505692280277984,0.8798846672017024,3.627176813027533,29.089219330855,29.450139794967377,-4.667124227865482,-92.56702520468775,TUTUSDT,-5.900846917746577,-2.9504234588732885,False,1,1,False,True,2026-05-04,2026-05-05
