strategy,symbol,direction,entry_time,exit_time,entry,exit,qty,entries,gross_pnl,fees,funding,net_pnl,initial_risk,r,holding_hours,reason,candidate
DON55,WLDUSDT,1,1736179200000,1736229600000,2.710813,2.5446065318142854,44.422285173497734,1,-7.3832711274256875,0.11672887257431208,0.011631975372680382,-7.511631975372681,7.5,-1.0015509300496908,14.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1737561600000,1737608400000,2.4437329,2.1623268644157143,26.236957736776333,1,-7.383238262498683,0.060424497686020526,0.006077922601934668,-7.449740682786637,7.443662760184704,-1.000816523101294,13.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1738108800000,1738184400000,1.63011082,1.8040090032459999,42.06804359478591,1,-7.315556353846789,0.0722333512170156,-0.008191592809959826,-7.379598112253846,7.387789705063804,-0.9988911984318741,21.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1738526400000,1738598400000,1.42007385,1.27558256,46.475233107385954,1,6.715266384736912,0.06264063001608458,0.023720875666362853,6.628904879054465,7.332442719221902,0.9040513690856224,20.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1740441600000,1740657600000,1.05228422,1.1469567752660002,77.08041972476501,1,-7.297400296319304,0.08475920949550661,-0.031826489543868505,-7.350333016270942,7.38215950581481,-0.9956887290881755,60.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1741550400000,1741863600000,0.80165943,0.85595671,91.92668521669515,1,-4.991368966682757,0.07618957855594664,-0.047445673390870066,-5.020112871847834,7.327032008192777,-0.6851495757401573,87.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1742976000000,1743138000000,0.96959079,0.9056761484772858,112.39977568340383,1,-7.183991370038244,0.10538979161567519,0.051299493886234,-7.340680655540154,7.289381161653919,-1.0070375650207588,45.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1743249600000,1744221600000,0.78346489,0.69542285,115.5181442417571,1,10.170453076058541,0.08541918363334308,-0.0621830278437087,10.147216920268907,7.234326056737367,1.4026485453774575,270.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1745510400000,1745629200000,0.90837243,1.132782493271,111.87663594519348,1,25.106242951007502,0.1141787731292645,0.042547036898490306,24.949517140979747,7.310430183639386,3.412865797804393,33.0,TARGET,WLDUSDT
DON55,WLDUSDT,1,1745640000000,1745805600000,1.17525247,1.070531214259,70.83576875432053,1,-7.418010655331536,0.07954090686519824,0.04086258745339646,-7.538414149650131,7.497551562196735,-1.0054501242324798,46.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1746864000000,1747076400000,1.2048613499999998,1.2044998915949998,71.16832762573256,1,-0.025724390190115774,0.08573510510528737,0.062136384772775125,-0.17359588006817828,7.441013456074358,-0.02332960168570397,59.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1747929600000,1748005200000,1.440432,1.4399998703999999,57.92252593668026,1,-0.025030037964010335,0.0834209448610422,0.026082388316631098,-0.13453337114168365,7.439711486973848,-0.01808314359733404,21.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1749168000000,1749272400000,1.03239019,1.1112091670570003,93.11090454553273,1,-7.3389062491308845,0.09979623755939986,0.04584372294684162,-7.484546209637126,7.438702486690285,-1.0061628655036101,29.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1749787200000,1751486400000,0.9690092100000001,0.9610882399999998,76.63363884571169,1,0.607012754287736,0.07395519546016452,0.021892418660506747,0.5111651401670648,7.3825683901180055,0.06923947238352562,472.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1752192000000,1752325200000,1.06852046,1.0152810385714284,116.14522305721664,1,-6.183504477258611,0.12101179492927043,0.06302692976217136,-6.3675432019500535,7.38640212866926,-0.8620628949018831,37.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1752825600000,1753174800000,1.1710512100000001,1.1706998946370002,81.6104593709409,1,-0.028671008158492866,0.09555569169091695,0.1167573164032756,-0.2409840162526854,7.3386455546546365,-0.032837669357097914,97.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1753228800000,1753264800000,1.39481832,1.2759211430754287,61.022064146388594,1,-7.2553511571157,0.08148701741704012,0.007945883063849595,-7.34478405759659,7.3368381745327405,-1.0010830119016978,10.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1754164800000,1754319600000,0.9250224100000001,0.998593326723,97.69872675424425,1,-7.187784889979634,0.09396740412113233,-0.03363597320603011,-7.248116320894736,7.281752294100766,-0.9953807858538006,43.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1755633600000,1755730800000,0.90422865,0.9631889485949999,120.66969194621262,1,-7.114721068515358,0.11267035317869739,0.002061396365417315,-7.229452818059473,7.227391421694056,-1.0002852199701304,27.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1757217600000,1757300400000,0.99619877,1.173146720369,138.18067031634888,1,24.450786393092457,0.1498808070034685,0.04273718664806539,24.258168399440923,7.173170525558611,3.3817916795658247,23.0,TARGET,WLDUSDT
DON55,WLDUSDT,1,1757304000000,1757343600000,1.1986594899999998,1.4893625471529999,86.86047658402737,1,25.25060608874333,0.11674143760773883,0.010780345126065004,25.123084306009524,7.3551067885544175,3.415733452722207,11.0,TARGET,WLDUSDT
DON55,WLDUSDT,1,1757347200000,1757415600000,1.5111532099999998,2.1067210040370004,43.81420296533509,1,26.094328207554028,0.07925713755843464,0.015218397874102639,25.99985267212149,7.5435299208494895,3.44664274483233,19.0,TARGET,WLDUSDT
DON55,WLDUSDT,-1,1758686400000,1759510800000,1.2694190600000002,1.390921925718,63.00038698551916,1,-7.654727560083566,0.08380125580683576,-0.19627030137997103,-7.542258514510431,7.738528815890401,-0.974637259090262,229.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1761854400000,1761984000000,0.76896924,0.832376020772,119.6428369287436,1,-7.586167132080994,0.09579474495058041,0.060025002804045983,-7.74198687983562,7.681961877031573,-1.0078137595271746,36.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1762185600000,1762531200000,0.73108061,0.7789907699999999,117.5980002760241,1,-5.6341390089043495,0.08879068728102804,0.1316065741913368,-5.854536270376714,7.623896975432806,-0.7679191218404882,96.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1763712000000,1767423600000,0.61331595,0.5890909599999999,124.4608262130741,1,3.015062270403472,0.07482627873145473,0.369396789205121,2.5708392024668965,7.57998795340498,0.3391613836684343,1031.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1767643200000,1767801600000,0.63499044,0.5916985914394286,173.08360845193718,1,-7.493109365418508,0.10615988200497406,0.03728559236644898,-7.636554839789932,7.599269247423481,-1.0049064707608686,44.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1768579200000,1769637600000,0.54323698,0.5034795699999999,207.48796769507894,1,8.24918420172003,0.10859054485615222,-0.011513416696219919,8.1521070735601,7.541995086125058,1.0808953042885772,294.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1769644800000,1769655600000,0.5841751999999999,0.5397275188685714,168.92241656761445,1,-7.508209707547661,0.09492618162909564,0.0,-7.603135889176757,7.603135889176757,-1.0,3.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1769875200000,1770390000000,0.41657499000000003,0.39843377999999996,162.50759094107613,1,2.9480843338561717,0.06622255590427481,0.1334511896001239,2.748410588351773,7.546112370007932,0.3642154335357299,143.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1772049600000,1772074800000,0.43122932999999997,0.40509347977242854,284.95601923182,1,-7.447567840087809,0.11915760933276093,0.011766973003290717,-7.578492422423861,7.56672544942057,-1.0015550944833331,7.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1773907200000,1774641600000,0.34369686,0.260875099058,310.94877461065704,1,25.753325076011677,0.0939954549165247,0.3329164489762919,25.326413172118862,7.509886756252389,3.3724094642350293,204.0,TARGET,WLDUSDT
DON55,WLDUSDT,-1,1774641600000,1774839600000,0.26122161,0.2802770964829999,398.41358246307874,1,-7.591964635268774,0.10787021977450759,-0.04624525347596076,-7.653589601567321,7.699834855043282,-0.9939939941120074,55.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1775923200000,1776204000000,0.29298787,0.292899973639,403.56263703261936,1,-0.03547168723072457,0.1182212215921549,0.05985195467891103,-0.21354486350179047,7.642432933031526,-0.027942000325423016,78.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1777492800000,1778040000000,0.24222731,0.25126107,723.1537324414074,1,-6.53279726197987,0.17843398195673177,1.1018668656358186,-7.813098109572421,7.640831346555261,-1.0225455523363727,152.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1778270400000,1778605200000,0.2740822,0.26130729857142865,438.28328638062015,1,-5.59902578130273,0.11732613446377906,-0.11221675130949998,-5.604135164457009,7.58223311073347,-0.7391140687199066,93.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1779451200000,1779494400000,0.28978691,0.268606303927,351.3639994481475,1,-7.442102460544997,0.09809963645504788,0.004350361012361282,-7.544552458012406,7.540202097000044,-1.0005769554922266,12.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1779739200000,1779858000000,0.32639788999999997,0.35306547714285724,240.52262758301882,1,6.414158130899161,0.08171315720580272,0.009326786664771084,6.323118187028587,7.48361795356495,0.8449279781868689,33.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1780344000000,1780610400000,0.43252972,0.5101754728571428,123.25868432304614,1,9.570513340443824,0.058098300888037455,0.035439988567785144,9.476975050988003,7.531041339967664,1.2583883985197581,74.0,STOP,WLDUSDT
DON55,WLDUSDT,-1,1782403200000,1785297600000,0.49305204,0.299441845612,135.68383750926856,1,26.269774155479297,0.05376430580123373,0.03691344921799145,26.179096400460075,7.602118652850074,3.4436579585146823,804.0,TARGET,WLDUSDT
DON55,WLDUSDT,-1,1785297600000,1785650400000,0.2969109,0.31780621327,367.80562089618377,1,-7.685413671092636,0.11304820476089104,0.0742604337392465,-7.872722309592773,7.798461875853526,-1.0095224462107304,98.0,STOP,WLDUSDT
DON55,WLDUSDT,1,1787299200000,1787378400000,0.37901367,0.37889996589900005,260.35496462953756,1,-0.029603427194082745,0.0986632889333642,0.020866652947800775,-0.1491333690752477,7.739416458531582,-0.01926932991321973,22.0,STOP,WLDUSDT
DON55,NEARUSDT,-1,1736769600000,1736802000000,4.4556629,4.72222199887,27.660166614164734,1,-7.373069087265815,0.12693091273418533,0.04216946575002395,-7.542169465750024,7.5,-1.0056225954333364,9.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1738108800000,1738249200000,4.278716,4.6261034148,21.15574534357557,1,-7.349239683071856,0.09419404593501822,-0.01160038011556574,-7.431833348891309,7.443433729006874,-0.9984415283943002,39.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1738468800000,1738548000000,4.1137655,3.13570592965,25.895694665942692,1,25.327531998886712,0.09386504931584573,0.03207159615836722,25.2015953534125,7.387694978890189,3.4112934312291263,22.0,TARGET,NEARUSDT
DON55,NEARUSDT,-1,1738555200000,1738602000000,3.1310604000000004,3.60914281812,15.73718411174714,1,-7.523671034543711,0.053035909497072514,0.027679338628752288,-7.6043862826695365,7.576706944040784,-1.0036532148904773,13.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1740456000000,1740654000000,3.0030988,3.1686646000000005,35.315449145705166,1,-5.847030590168008,0.10897929824601223,0.0742795424551561,-6.030289430869177,7.519674046920763,-0.8019349500047179,55.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1741104000000,1741233600000,2.7381783,3.0582383534899997,23.143693039908808,1,-7.407371632309348,0.067075243879894,0.04988061920430388,-7.524327495393546,7.4744468761892415,-1.0066734863503017,36.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1741636800000,1741784400000,2.3283013,2.56464189039,31.065395077534482,1,-7.342013813323092,0.07600060665069869,0.034168698536415874,-7.452183118510207,7.418014419973791,-1.0046061785003293,41.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1743235200000,1743523200000,2.6632008000000003,2.6639997602400003,46.381551541396725,1,-0.037057015551088326,0.12354191367806455,0.018825190210342367,-0.17942411943949524,7.362123046584966,-0.024371247030803688,80.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1744012800000,1744038000000,1.9874036000000002,2.14347502108,46.54687937721008,1,-7.264637611240515,0.09613975444865333,0.0,-7.3607773656891675,7.360777365689168,-0.9999999999999999,7.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1744171200000,1744221600000,1.8554432,2.0980724329599996,29.866690968016062,1,-7.246532320623082,0.05903921482341837,0.00786902030887192,-7.313440555755373,7.3055715354465,-1.0010771258991433,14.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1745366400000,1745805600000,2.4037209,2.4439808714285713,50.298282169217224,1,2.025007403038897,0.12191553578576424,0.11123228889154639,1.7918595783615863,7.250720731278335,0.2471284779500359,122.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1746748800000,1746918000000,2.7348201999999997,3.29433160394,44.41020006426795,1,24.848013387214845,0.13387791891540868,0.07712392310745701,24.637011545191978,7.264159678116051,3.391584524141621,47.0,TARGET,NEARUSDT
DON55,NEARUSDT,1,1746921600000,1746972000000,3.3490043999999997,3.1079288843942856,30.49044553496499,1,-7.350499878389627,0.09843738631536328,0.009709884898148845,-7.458647149603139,7.44893726470499,-1.001303526201537,14.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1748635200000,1749506400000,2.5222431000000003,2.52299977293,33.97618716493618,1,-0.02570886109231053,0.085709058071615,-0.03895643134179226,-0.07246148782213327,7.392997411082965,-0.009801367942251008,242.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1749657600000,1749682800000,2.7218163,2.5693309836814286,47.65301064031018,1,-7.266384401019942,0.1260695489043597,0.0129663841952284,-7.40542033411953,7.392453949924302,-1.0017540027010057,7.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1750176000000,1750712400000,2.1513544000000002,2.0424697,57.17401269207374,1,6.225375219772664,0.11988887616086236,0.029317457255660415,6.0761688863561405,7.336913297418405,0.8281641938571259,149.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1752192000000,1752336000000,2.5157545,2.4082773000000004,61.945381127309815,1,-6.657716116496071,0.15251051326699672,0.07816048067732118,-6.888387110440389,7.382484564066079,-0.9330716577409877,40.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1752480000000,1752552000000,2.6688004,2.515616917022857,47.06011306233786,1,-7.208832028187057,0.12198963255071898,0.021772988289725168,-7.352594649027501,7.330821660737777,-1.0029700611060197,20.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1752696000000,1752872400000,2.7608279999999996,2.7599997515999997,40.48039059982471,1,-0.03352781874567797,0.11174263190955999,0.0683782023690964,-0.2136486530243344,7.275677200870071,-0.029364778992501887,49.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1754164800000,1754272800000,2.3283013,2.49976529039,41.834354231803644,1,-7.173085311973833,0.10098952399855585,-0.006350085611172259,-7.267724750361216,7.274074835972389,-0.9991270249819579,30.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1755115200000,1755176400000,2.9648892,2.8049046189542857,44.32731651740739,1,-7.091687161918194,0.12787973842648367,0.026777915856825096,-7.2463448162015025,7.219566900344677,-1.0037090751047055,17.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1755619200000,1755882000000,2.4772566000000005,2.6307598769800005,45.91403281295973,1,-7.047954496156566,0.11726481806659937,-0.059254037170991224,-7.105965277052174,7.165219314223165,-0.9917303247015244,73.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1757419200000,1757458800000,2.7358205,2.630174068135714,65.65090050373774,1,-6.9357833868971355,0.17614118774813747,0.017450009353893493,-7.129374583999168,7.111924574645273,-1.0024536268868915,11.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1757707200000,1757858400000,2.8018403000000003,2.6874623907671435,60.26553919601242,1,-6.893046372030678,0.16540789323460187,0.08432836796504954,-7.14278263323033,7.05845426526528,-1.0119471437790608,42.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1758182400000,1758333600000,2.9028706,3.0662227142857144,50.36095229059689,1,8.226568034110993,0.15030461180943186,0.0770162530869546,7.999247169214607,7.004883395516053,1.1419529373372672,42.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1759651200000,1759683600000,3.1579471,2.9946198730128573,42.45630232905408,1,-6.9342701275321685,0.1306076217529935,0.016329182507515715,-7.0812069317926785,7.064877749285162,-1.0023113184809418,9.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1760140800000,1762527600000,2.3762868999999998,2.37699978607,16.587628640640872,1,-0.011825089392247324,0.039422877185515834,0.07942540886809904,-0.1306733754458622,7.011768697296716,-0.018636292936508498,663.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1762531200000,1762621200000,2.5177551,2.7665983428571432,33.16490021392768,1,8.252861318267326,0.08762752731374117,-0.0512861901828627,8.216519981136448,7.010788646980876,1.171982268310828,25.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1763712000000,1768327200000,1.9504147,1.8422667999999993,31.919815027403942,1,3.4520609636022024,0.06053084596892845,-0.27168378503961377,3.663213902672888,7.072412546839397,0.5179581759989309,1282.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1769702400000,1769886000000,1.3725881,1.1309272764300002,100.02270170199918,1,24.17156846900154,0.12520418585151305,-0.04095136490702547,24.08731564805705,7.09988665110944,3.392633830892656,51.0,TARGET,NEARUSDT
DON55,NEARUSDT,-1,1769889600000,1770390000000,1.1726481,1.0643192000000001,64.08124390319269,1,6.94185066266456,0.07167382357738321,-0.045034525797613766,6.91521136488479,7.280541518469867,0.9498210191291021,139.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1771876800000,1772020800000,0.969709,1.0210152127,140.19473851132037,1,-7.192861073482687,0.1395445302238153,-0.006106723737593065,-7.326298879968909,7.332405603706502,-0.9991671595834106,40.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1772049600000,1772092800000,1.1973591000000001,1.126878077984286,101.57927612722038,1,-7.159411197062927,0.11804716504380863,0.0026342241612314706,-7.280092586267967,7.277458362106735,-1.0003619703514828,12.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1772467200000,1772809200000,1.3073921,1.224061242857143,62.32311713862758,1,-5.19343877097652,0.07888403160892804,-0.010984572850816672,-5.261338229734632,7.222857667709725,-0.7284288950141993,95.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1774612800000,1775307600000,1.1856442,1.2416581,124.43244996317537,1,-6.969946808992303,0.15101758599512527,-0.1519978680952441,-6.968966526892183,7.1833976309867165,-0.9701490694083882,193.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1775606400000,1777478400000,1.3083924,1.317890228571429,112.28644708472177,1,1.0664774253055087,0.14744797270130489,0.3408391697337077,0.5781902828704961,7.131130382035025,0.0810797520021639,520.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1777478400000,1778040000000,1.3186043,1.3189998812900001,160.48155486504888,1,-0.06348350049473107,0.21164341006598675,-0.034322053385417384,-0.24080485717530042,7.1354668091565525,-0.03374759684486077,156.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1778068800000,1778731200000,1.4814443,1.5478212285714286,98.08938610031514,1,6.510872174795902,0.14856939801620905,0.039691592250043074,6.3226111845296495,7.133660772727736,0.8863066784309732,184.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1779336000000,1779422400000,1.7365207999999999,2.12438329376,63.45480053759252,1,24.61173717755402,0.1224964495821576,0.014241802388490007,24.47499892558337,7.181080356611707,3.408261391066171,24.0,TARGET,NEARUSDT
DON55,NEARUSDT,1,1779422400000,1779523200000,2.1196357000000003,2.015966457142857,45.36505857499965,1,-4.702961274640169,0.09380591705084032,0.02684214728513073,-4.823609338976141,7.364642848553583,-0.6549685352255064,28.0,STOP,NEARUSDT
DON55,NEARUSDT,1,1779566400000,1779933600000,2.3877161,2.4244153142857146,26.237642024690157,1,0.9629008470159732,0.06312949071189727,0.02943270044099868,0.8703386558630772,7.328465778511262,0.11876137273030724,102.0,STOP,NEARUSDT
DON55,NEARUSDT,-1,1780617600000,1788220800000,2.1983403,1.9205759999999998,17.90092804541946,1,4.972238747886306,0.036866212155702675,-0.3689132187993314,5.304285754529935,7.334993318430237,0.7231480008580439,2112.0,END_OF_TEST,NEARUSDT
DON55,AAVEUSDT,-1,1736323200000,1736848800000,298.34047100000004,298.4299731413,0.34586255716384545,1,-0.030955439461653717,0.10320027592525692,-0.12947743485120392,-0.004678280535706708,7.5,-0.0006237707380942277,146.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1737360000000,1737939600000,354.556335,312.1755113852143,0.1755848581939631,1,-7.441430904545509,0.058534008350473524,0.0966236964640631,-7.5965886093600465,7.499964912895983,-1.0128832197998583,161.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1738526400000,1738569600000,268.45943800000003,245.03205899999998,0.2771597474120886,1,6.493126446167285,0.07115958680338763,0.0010686488538181953,6.420898210510079,7.442990498325783,0.8626772010463251,12.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1740441600000,1740934800000,210.556814,208.759752,0.4806772458641756,1,0.8638068128071724,0.1007779660450519,-0.07580771174099063,0.8388365585031112,7.491147234904608,0.1119770486681394,137.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1741060800000,1741100400000,171.768454,192.93917553619997,0.3511175034912932,1,-7.433410892899892,0.06402761619348898,-0.0013198750631785135,-7.496118634030203,7.497438509093381,-0.9998239565337446,11.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1741233600000,1741305600000,234.260257,209.88298749432857,0.3024966230047875,1,-7.374041703543191,0.06717591579496204,-0.006740593896989094,-7.434477025441164,7.441217619338153,-0.9990941544459778,20.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1741896000000,1742385600000,160.95170000000002,177.77787451000003,0.4345527913221433,1,-7.311861100594004,0.07359794105334122,0.0014955589783770822,-7.386954600625722,7.385459041647344,-1.000202500476943,136.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1743177600000,1743238800000,169.669084,180.52322472519998,0.6646023620841263,1,-7.21368756436142,0.11636931778123075,0.02232392895878746,-7.352380811101438,7.330056882142651,-1.003045532840703,17.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1743321600000,1743984000000,164.89051800000001,127.53376665540002,0.6669816805111289,1,24.916268790257682,0.09752082040086173,-0.10601185609009134,24.92475982594691,7.27491402605939,3.426124313863257,184.0,TARGET,AAVEUSDT
DON55,AAVEUSDT,-1,1743998400000,1744038000000,123.302998,132.7913948994,0.7759468729168212,1,-7.362491903083082,0.09935782167091059,-0.007062685818037559,-7.454787038935955,7.461849724753993,-0.9990534939621462,11.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1745366400000,1745805600000,158.157433,162.22274714285717,0.8509575933184809,1,3.4594099390893254,0.13631497352065355,0.16924427534362463,3.153850690225047,7.405938821961972,0.4258542726375821,122.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1746720000000,1747166400000,192.287669,237.93626669930003,0.558517141695861,1,25.495524309437315,0.12014372142795848,0.17138162294743225,25.203998965061924,7.4295927021386605,3.392379633113236,124.0,TARGET,AAVEUSDT
DON55,AAVEUSDT,1,1747166400000,1747321200000,235.17052999999999,218.26645898385712,0.44473272464453456,1,-7.517793560593923,0.1008291337827023,0.05079068792522738,-7.669413382301852,7.618622694376625,-1.0066666495983212,43.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1747699200000,1748566800000,247.764307,247.6899777079,0.3488863114306563,1,-0.025932472552022003,0.08642860893712673,0.15448364099095002,-0.2668447224800987,7.561102094009361,-0.03529177614087753,241.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1749556800000,1749693600000,313.774104,298.1346367688,0.4740608901704836,1,-7.414059757414781,0.1450410011759785,0.06993279798156667,-7.629033556572326,7.559100758590759,-1.0092514705406048,38.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1750608000000,1750705200000,221.993382,238.3905920146,0.45117589664286034,1,-7.398025930778447,0.10385707613802025,-0.025748147986325885,-7.476134858930141,7.501883006916467,-0.9965677753221975,27.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1752192000000,1752282000000,308.782607,293.35028978932854,0.47324924865630935,1,-7.303332524976092,0.1424794704983984,0.05768182445772714,-7.503493819932218,7.44581199547449,-1.007746881668888,25.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1752465600000,1752552000000,324.147215,306.3409994069286,0.40777817648502657,1,-7.260986124641919,0.12854966718307892,0.03912098560838756,-7.4286567774333845,7.389535791824998,-1.005294105977762,24.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1752652800000,1753160400000,332.66977099999997,308.87422378298567,0.30410199835194657,1,-7.23627346057215,0.09754740542209836,0.16738305629284436,-7.501203922287093,7.333820865994248,-1.0228234448797315,141.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1753876800000,1754571600000,273.61789,273.699975367,0.4633023439544711,1,-0.03803034293545863,0.12678682495634436,-0.1611330151791361,-0.003684152712666894,7.277561836577097,-0.0005062344773424399,193.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1754769600000,1754949600000,306.561941,292.37277427484287,0.5022926359962342,1,-7.127113956969224,0.15042024846252738,0.08909425991823636,-7.366628465349988,7.277534205431753,-1.012242369105148,50.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1755014400000,1755176400000,313.283957,313.1899718129,0.4175561315264256,1,-0.03924409114625272,0.13079401510863792,0.07493386297167759,-0.24497196922656825,7.222284491941627,-0.03391890329159692,45.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1755921600000,1756033200000,347.014073,345.5534457142857,0.34837185095492895,1,-0.508841431079558,0.12063551420287905,0.04913289616493696,-0.6786098414473741,7.220447202172427,-0.09398446141164217,31.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1758528000000,1758726000000,266.000176,280.9029930528,0.4754368679673489,1,-7.085348663473631,0.1300089648879404,0.04120966776445882,-7.256567296126031,7.215357628361572,-1.0057113825657755,55.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1760126400000,1760133600000,257.792639,208.30511179170006,0.49373353689525823,1,24.43365184075426,0.11506404551865537,0.0,24.3185877952356,7.160933373640626,3.396008107651476,2.0,TARGET,AAVEUSDT
DON55,AAVEUSDT,-1,1760140800000,1760407200000,223.872818,262.9331028454,0.18683546486487718,1,-7.29784647684483,0.04547630526006245,0.01989446358433853,-7.363217245689231,7.3433227821048925,-1.0027091909445707,74.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1762243200000,1762718400000,193.43195300000002,212.8229235859,0.37195377116943934,1,-7.212544636061175,0.07555401670105034,-0.11341514452080262,-7.174683508241422,7.288098652762225,-0.984438308271552,132.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1763582400000,1763611200000,164.600605,176.61214418149999,0.593843546946742,1,-7.132975031831717,0.10131349461869549,-0.0073878496412233124,-7.226900676809188,7.234288526450412,-0.9989787731558932,8.0,STOP,AAVEUSDT
DON55,AAVEUSDT,-1,1763712000000,1763935200000,156.083161,170.54430894829997,0.4909641754257626,1,-7.099905578147059,0.08018119322728506,-0.0008237778318818424,-7.179262993542462,7.180086771374343,-0.9998852690979773,62.0,STOP,AAVEUSDT
DON55,AAVEUSDT,1,1764748800000,1764964800000,193.488029,181.77348059130003,0.5987342486642437,1,-7.013901339923897,0.11234095899887847,0.032421715094763395,-7.158664014017538,7.126242298922775,-1.0045496228916695,60.0,STOP,AAVEUSDT
